"","L","FD","Atractores","Generador"
"5043",-0.342746670933221,1.09060949766142,2,"discreto"
"5044",-0.543225512045833,1.14223172434644,2,"discreto"
"5045",-0.367604518406492,1.3452321654535,2,"discreto"
"5046",-0.299718346871605,1.3452321654535,2,"discreto"
"5047",-0.604532002416018,1.24832225997905,2,"discreto"
"5048",-0.434479357170647,1.23888071422277,2,"discreto"
"5049",-0.422321550088706,1.27364278190915,2,"discreto"
"5050",-0.606781617733816,1.17221230327702,2,"discreto"
"5051",-0.2265982638848,1.28724028282502,2,"discreto"
"5052",-0.320152997767495,1.23992343741276,2,"discreto"
"5053",-0.373574055077444,1.07554576794062,2,"discreto"
"5054",-0.308987876931032,1.32014482124605,2,"discreto"
"5055",-0.271313685104803,1.3247952475965,2,"discreto"
"5056",-0.289869280044145,1.21010900357854,2,"discreto"
"5057",-0.236849982237215,1.40866231097763,2,"discreto"
"5058",-0.62848046997993,1.1511015491174,2,"discreto"
"5059",-0.201109594978193,1.0650324132003,2,"discreto"
"5060",-0.652913553862693,1.01859535823332,2,"discreto"
"5061",-0.340206221407156,1.22010673417976,2,"discreto"
"5062",-0.29831883191253,1.34310136992129,2,"discreto"
"5063",-0.307980933369566,1.20307341378157,2,"discreto"
"5064",-0.211370936612255,1.15126639785728,2,"discreto"
"5065",-0.47951785299245,1.05435649238282,2,"discreto"
"5066",-0.423116511369576,1.49415293606978,2,"discreto"
"5067",-0.220226303247974,2.18184116692041,2,"discreto"
"5068",-0.200498366164648,1.16136671355404,2,"discreto"
"5069",-0.714255597044668,1.08601946550415,2,"discreto"
"5070",-0.24747392343147,1.79238970061877,2,"discreto"
"5071",-0.391390122173421,1.03542858924764,2,"discreto"
"5072",-0.343893728997127,1.3700384256302,2,"discreto"
"5073",-0.517820044701643,1.04896661699757,2,"discreto"
"5074",-0.436324094395545,1.13033251425038,2,"discreto"
"5075",-0.322566261525403,1.3238057415863,2,"discreto"
"5076",-0.296783489711078,1.02775606426727,2,"discreto"
"5077",-0.59603578370063,1.09864250673644,2,"discreto"
"5078",-0.445458572185148,1.13917791166322,2,"discreto"
"5079",-0.218781497929497,1.0681846764623,2,"discreto"
"5080",-0.513941695380782,1.25258197669691,2,"discreto"
"5081",-0.20993547065825,1.25527111222376,2,"discreto"
"5082",-0.447020448009749,1.21484250002873,2,"discreto"
"5083",-0.407743859983941,1.04026202571705,2,"discreto"
"5084",-0.399147715865019,1.38789653033394,2,"discreto"
"5085",-0.306480784742009,1.43801305624787,2,"discreto"
"5086",-0.547930017843339,1.21417996138002,2,"discreto"
"5087",-0.283662357192661,1.66005009627343,2,"discreto"
"5088",-0.282189830656512,1.43820159282561,2,"discreto"
"5089",-0.352896391974164,1.07918004856303,2,"discreto"
"5090",-0.574971384172688,1.93951710048297,2,"discreto"
"5091",-0.393276376077481,1.111972525572,2,"discreto"
"5092",-0.515320553710147,1.51127385400751,2,"discreto"
"5093",-0.738099217145649,1.31962501986742,2,"discreto"
"5094",-0.718226290541189,1.05484749752274,2,"discreto"
"5095",-0.377830665044094,1.95903921852323,2,"discreto"
"5096",-0.241839793326556,1.00517939713212,2,"discreto"
"5097",-0.268474082414968,1.15035556070805,2,"discreto"
"5098",-0.366527425694398,1.26006998978057,2,"discreto"
"5099",-0.571270988500623,1.75204650370576,2,"discreto"
"5100",-0.257793491952229,1.57787285596314,2,"discreto"
"5101",-0.682269877304488,1.00832426992284,2,"discreto"
"5102",-0.204335933403762,1.04552769420174,2,"discreto"
"5103",-0.476245767364911,1.26211052916488,2,"discreto"
"5104",-0.50027704405762,1.27875218201811,2,"discreto"
"5105",-0.232545999687411,1.43933109671325,2,"discreto"
"5106",-0.426642149168081,1.02347996017111,2,"discreto"
"5107",-0.475349077327522,1.59659532400521,2,"discreto"
"5108",-0.527602464529576,1.24096366305978,2,"discreto"
"5109",-0.208777702015911,1.25307215056384,2,"discreto"
"5110",-0.324933295593017,1.36548646971369,2,"discreto"
"5111",-0.442152226743874,1.62324748920276,2,"discreto"
"5112",-0.802013513116232,1.13373114310961,2,"discreto"
"5113",-0.244204619061151,1.84198276068096,2,"discreto"
"5114",-0.694898148420634,1.11947459871038,2,"discreto"
"5115",-0.462525259794696,1.37500852228269,2,"discreto"
"5116",-0.204464837034345,1.21748259326542,2,"discreto"
"5117",-0.557014515051552,1.00717746703836,2,"discreto"
"5118",-0.429849828359771,1.10380249614969,2,"discreto"
"5119",-0.437487298652586,1.77524428988572,2,"discreto"
"5120",-0.555995217950282,1.22485810952163,2,"discreto"
"5121",-0.244202376620672,1.1160920909373,2,"discreto"
"5122",-0.378445261488707,1.42415381123289,2,"discreto"
"5123",-0.497108548218396,1.08635862522463,2,"discreto"
"5124",-0.31249019875675,1.16312499125936,2,"discreto"
"5125",-0.203094140025662,1.11043770760921,2,"discreto"
"5126",-0.607646749497594,1.26422594494018,2,"discreto"
"5127",-1.30291887012793,1.32221782756866,2,"discreto"
"5128",-0.693334243206438,1.07545218018032,2,"discreto"
"5129",-0.257934558901298,1.38278713022497,2,"discreto"
"5130",-0.636914860636833,1.03550270717597,2,"discreto"
"5131",-0.430603476007828,1.04532181887198,2,"discreto"
"5132",-0.624849236497315,1.17447847166904,2,"discreto"
"5133",-0.432345229261766,1.25927385023589,2,"discreto"
"5134",-0.24106264725491,1.49830889122938,2,"discreto"
"5135",-0.209764725924769,1.21628454009186,2,"discreto"
"5136",-0.736312406566968,1.25969305297115,2,"discreto"
"5137",-0.471031493739346,1.35538615401692,2,"discreto"
"5138",-0.714609933059286,1.38020971019713,2,"discreto"
"5139",-0.241338565784348,1.19727922959528,2,"discreto"
"5140",-0.530692023713309,1.1849084092995,2,"discreto"
"5141",-0.739395084407528,1.21484250002873,2,"discreto"
"5142",-0.246624715030943,1.63346664304502,2,"discreto"
"5143",-0.483052504759759,1.02920612905348,2,"discreto"
"5144",-0.557130352157346,1.03950738782083,2,"discreto"
"5145",-0.995991474747709,1.09574913161076,2,"discreto"
"5146",-0.458099541837628,1.22800769569378,2,"discreto"
"5147",-0.558083469908896,1.07037877775052,2,"discreto"
"5148",-0.576174315260783,1.03232451969534,2,"discreto"
"5149",-0.524021789103313,1.21601785663246,2,"discreto"
"5150",-0.239409221411421,1.38020971019713,2,"discreto"
"5151",-0.479528380480615,1.14612676390793,2,"discreto"
"5152",-0.205137232863659,1.10353936739278,2,"discreto"
"5153",-0.258207104915517,2.10036821449759,2,"discreto"
"5154",-0.554392768851573,1.24715323100938,2,"discreto"
"5155",-0.478193016953311,1.16773788894037,2,"discreto"
"5156",-0.413493754913982,1.10456175158783,2,"discreto"
"5157",-0.57328167007236,1.12854160861974,2,"discreto"
"5158",-0.263695596914628,1.79471836035342,2,"discreto"
"5159",-0.229047094031777,1.02593459569226,2,"discreto"
"5160",-0.308233354833165,1.30572366800942,2,"discreto"
"5161",-0.243271651454292,1.15173063520773,2,"discreto"
"5162",-1.01809116747453,1.32596176454817,2,"discreto"
"5163",-0.259123669208112,1.63346664304502,2,"discreto"
"5164",-0.308082754909242,1.02118816593456,2,"discreto"
"5165",-0.375427567314569,1.39137469526623,2,"discreto"
"5166",-0.864810534603946,1.22678260602386,2,"discreto"
"5167",-0.422948623567303,1.15663438936492,2,"discreto"
"5168",-0.429321359025904,1.48144098465913,2,"discreto"
"5169",-0.409634353658089,1.7283518641997,2,"discreto"
"5170",-0.41537451769118,1.40440449255967,2,"discreto"
"5171",-0.540099330008926,1.3664214410113,2,"discreto"
"5172",-0.575852571426974,1.05979657186473,2,"discreto"
"5173",-0.395978996023,1.01703221077495,2,"discreto"
"5174",-0.475556824180178,1.21246179746157,2,"discreto"
"5175",-0.331222507041764,1.08245775468724,2,"discreto"
"5176",-0.422049950630618,1.0227760799522,2,"discreto"
"5177",-0.254315660355333,1.4593908683834,2,"discreto"
"5178",-0.860589150795754,1.16350084069865,2,"discreto"
"5179",-0.848145581021621,1.19188420369503,2,"discreto"
"5180",-0.723260189445235,1.3497615462595,2,"discreto"
"5181",-0.284865163835352,1.08990390205535,2,"discreto"
"5182",-0.641942693247837,1.19865575689666,2,"discreto"
"5183",-0.230598078902334,1.2041186465364,2,"discreto"
"5184",-0.333230447295781,1.14329747702851,2,"discreto"
"5185",-0.509208314323913,1.16136671355404,2,"discreto"
"5186",-0.594629206349935,1.10946481886278,2,"discreto"
"5187",-0.380429558956548,1.00498128536711,2,"discreto"
"5188",-0.483136553445849,1.44715642554203,2,"discreto"
"5189",-0.636908603860876,1.07615359729107,2,"discreto"
"5190",-0.281783361944027,1.03299911386183,2,"discreto"
"5191",-0.394252684372223,1.06744165831699,2,"discreto"
"5192",-0.236082425867454,1.88081150528631,2,"discreto"
"5193",-0.425656627755436,1.17493028979704,2,"discreto"
"5194",-0.526067285797188,1.31463171328737,2,"discreto"
"5195",-0.207575686534531,1.3664214410113,2,"discreto"
"5196",-0.717908283556549,1.02118816593456,2,"discreto"
"5197",-0.221872259568101,1.24715323100938,2,"discreto"
"5198",-0.403325034642496,1.33911855935339,2,"discreto"
"5199",-0.460033224536265,1.00201417937587,2,"discreto"
"5200",-0.460765025952679,1.39445013351022,2,"discreto"
"5201",-0.499567921157446,1.29237124208472,2,"discreto"
"5202",-0.436635528576295,1.73506442441434,2,"discreto"
"5203",-0.221668240988408,1.14061767523617,2,"discreto"
"5204",-0.576490619041142,1.04629885865415,2,"discreto"
"5205",-0.465085513849322,1.04989070496121,2,"discreto"
"5206",-0.312350722294677,1.19033037735057,2,"discreto"
"5207",-0.281291880623476,1.63202140377451,2,"discreto"
"5208",-0.535354500253091,1.14197080874832,2,"discreto"
"5209",-0.37423802299902,1.61278206713728,2,"discreto"
"5210",-0.418826222533776,1.07554576794062,2,"discreto"
"5211",-1.24018729214064,1.200484365914,2,"discreto"
"5212",-0.422161968828382,1.04921685843348,2,"discreto"
"5213",-0.448782361084008,1.05076514527832,2,"discreto"
"5214",-0.300789368915148,1.2164690712185,2,"discreto"
"5215",-0.284060368687112,1.39793845748531,2,"discreto"
"5216",-0.345899193362125,1.7283518641997,2,"discreto"
"5217",-0.489174251935525,1.08571090847519,2,"discreto"
"5218",-0.423842559852063,1.0157931400343,2,"discreto"
"5219",-0.31032560153963,1.31316245219638,2,"discreto"
"5220",-1.26081611199777,1.05581385616652,2,"discreto"
"5221",-0.5825071736213,1.02042153908059,2,"discreto"
"5222",-0.357978415207667,1.122214633036,2,"discreto"
"5223",-0.639226040411901,1.00117107462412,2,"discreto"
"5224",-0.689789184334078,1.25341117790346,2,"discreto"
"5225",-0.409115018476831,1.00332683003292,2,"discreto"
"5226",-0.204675085143281,1.09390328904647,2,"discreto"
"5227",-0.330009865168898,1.42050426034448,2,"discreto"
"5228",-0.340868631856137,1.37566208749256,2,"discreto"
"5229",-0.444136118785978,1.44004834543119,2,"discreto"
"5230",-0.212631925311609,1.58404663078833,2,"discreto"
"5231",-0.380563556180822,1.05880431180073,2,"discreto"
"5232",-0.49706871410068,1.12854160861974,2,"discreto"
"5233",-0.20194745371683,1.12458710995275,2,"discreto"
"5234",-0.643498124667848,1.05859354062455,2,"discreto"
"5235",-0.202342213477053,1.03511247083019,2,"discreto"
"5236",-0.376703154988983,1.33445227041003,2,"discreto"
"5237",-0.596521948281052,1.09107925865908,2,"discreto"
"5238",-0.631235490646528,1.23327684292297,2,"discreto"
"5239",-0.299571676373921,1.28288834661516,2,"discreto"
"5240",-0.588900011314274,1.11809807140901,2,"discreto"
"5241",-0.538194548908916,1.10337483092557,2,"discreto"
"5242",-0.490333794971687,1.35024652006758,2,"discreto"
"5243",-0.380751959058389,1.16435156379144,2,"discreto"
"5244",-0.500218736196741,1.30102855201086,2,"discreto"
"5245",-0.224766573800228,1.25727709269547,2,"discreto"
"5246",-0.262426729223455,1.99999778075351,2,"discreto"
"5247",-0.673369949479999,1.27299985951194,2,"discreto"
"5248",-0.282017855833692,1.01791045981034,2,"discreto"
"5249",-0.214518251561891,1.11448943075158,2,"discreto"
"5250",-0.806456753561686,1.02842656682657,2,"discreto"
"5251",-0.315156452337799,1.06139544711748,2,"discreto"
"5252",-0.326895643393153,1.30102855201086,2,"discreto"
"5253",-0.604536685913679,1.11696856752136,2,"discreto"
"5254",-0.506255828626942,1.38278713022497,2,"discreto"
"5255",-0.650985652000489,1.05799077300523,2,"discreto"
"5256",-0.361448230034703,1.23493255975875,2,"discreto"
"5257",-0.634697820782609,1.06145130127485,2,"discreto"
"5258",-0.478387282419565,1.26023452624778,2,"discreto"
"5259",-0.351178335806572,1.10008786332031,2,"discreto"
"5260",-0.320387681554009,1.08872535587755,2,"discreto"
"5261",-0.476908522971144,1.36486203538613,2,"discreto"
"5262",-0.268950075262046,1.47918277394603,2,"discreto"
"5263",-0.590887730563555,1.38916454291356,2,"discreto"
"5264",-0.235677724190642,1.1371719311915,2,"discreto"
"5265",-0.298419518150341,1.7099945111123,2,"discreto"
"5266",-0.381607294804595,1.08939920240529,2,"discreto"
"5267",-0.384894434229772,1.51473576153776,2,"discreto"
"5268",-0.450225273924915,1.15322709644717,2,"discreto"
"5269",-0.941300853279535,1.10846939216484,2,"discreto"
"5270",-0.61372250928746,1.72427395630421,2,"discreto"
"5271",-0.529875345529302,1.65321067933231,2,"discreto"
"5272",-0.255256860393292,1.21085202172385,2,"discreto"
"5273",-0.303051983684674,1.07658724086179,2,"discreto"
"5274",-0.261268830841839,1.80617796980461,2,"discreto"
"5275",-0.422379117433338,1.05214858727151,2,"discreto"
"5276",-0.294862725563239,1.16723828563865,2,"discreto"
"5277",-0.367810554124626,1.24919697125158,2,"discreto"
"5278",-0.345366029518115,1.11527635385796,2,"discreto"
"5279",-0.271414153604821,1.1323384947221,2,"discreto"
"5280",-0.46308704797366,1.2041186465364,2,"discreto"
"5281",-0.516930046733458,1.19265903708522,2,"discreto"
"5282",-1.0738208920405,1.30102855201086,2,"discreto"
"5283",-0.247000403755807,1.18284953018419,2,"discreto"
"5284",-0.275685397431724,1.44147929894982,2,"discreto"
"5285",-0.597653937844724,1.08095630461786,2,"discreto"
"5286",-0.210057990553803,1.43536491389662,2,"discreto"
"5287",-0.237534968335344,1.79238970061877,2,"discreto"
"5288",-0.358019227756491,1.06832213302303,2,"discreto"
"5289",-0.293840035585189,1.12130320772772,2,"discreto"
"5290",-1.03629963482712,1.15173063520773,2,"discreto"
"5291",-0.381189333508711,1.16236394476144,2,"discreto"
"5292",-0.785310313609554,1.08030955245067,2,"discreto"
"5293",-0.399850576189114,1.32014482124605,2,"discreto"
"5294",-0.734841357603497,1.2754744758939,2,"discreto"
"5295",-0.201312409916316,1.01682160994644,2,"discreto"
"5296",-0.785709862801316,1.06802325888007,2,"discreto"
"5297",-0.454538902071605,1.00454651308132,2,"discreto"
"5298",-0.241000633567767,1.07463242585846,2,"discreto"
"5299",-0.214020271086811,1.37106634090297,2,"discreto"
"5300",-0.389232403119202,1.26717032231981,2,"discreto"
"5301",-0.346497796912731,1.93701395810672,2,"discreto"
"5302",-0.524669157234644,1.50060068546594,2,"discreto"
"5303",-0.383679788713206,1.2041186465364,2,"discreto"
"5304",-0.200215565775689,1.06383237375203,2,"discreto"
"5305",-0.204953357625128,1.2855558825235,2,"discreto"
"5306",-0.338088982444691,1.1139421162494,2,"discreto"
"5307",-0.418377805499178,1.09814786659185,2,"discreto"
"5308",-0.591784093468209,1.02651699352662,2,"discreto"
"5309",-0.293380197151424,1.16435156379144,2,"discreto"
"5310",-0.630694023161113,1.05595023362093,2,"discreto"
"5311",-0.30053960958411,1.76342603682225,2,"discreto"
"5312",-0.207733728709844,1.08635862522463,2,"discreto"
"5313",-0.251994748338549,1.35024652006758,2,"discreto"
"5314",-0.200431155780521,1.01666893680981,2,"discreto"
"5315",-0.894250418973155,1.13300510114614,2,"discreto"
"5316",-0.361946263196409,1.82172980025407,2,"discreto"
"5317",-0.214925160836523,1.59106284154423,2,"discreto"
"5318",-0.246554991674107,1.19497527724224,2,"discreto"
"5319",-0.509137345884178,1.44090748319901,2,"discreto"
"5320",-0.799993342880255,1.02887498607136,2,"discreto"
"5321",-0.532685818064798,1.14719513837046,2,"discreto"
"5322",-0.412636395702888,1.07918004856303,2,"discreto"
"5323",-0.358587623400396,1.79587802459386,2,"discreto"
"5324",-0.710222213005938,1.42050426034448,2,"discreto"
"5325",-0.63592252752329,1.10645410316573,2,"discreto"
"5326",-0.490001754032869,1.3345457775694,2,"discreto"
"5327",-0.455681818218273,1.00227865414197,2,"discreto"
"5328",-0.275342342923115,1.11089442654919,2,"discreto"
"5329",-0.356794570069205,1.1049408821226,2,"discreto"
"5330",-0.212625945099155,1.27184019527149,2,"discreto"
"5331",-0.321636735517655,1.14488414789567,2,"discreto"
"5332",-0.609846575986585,1.38738828685873,2,"discreto"
"5333",-0.270663094546377,1.4232442946701,2,"discreto"
"5334",-0.296749246266347,1.18391528286626,2,"discreto"
"5335",-0.396312989868078,1.72427395630421,2,"discreto"
"5336",-0.311982101074366,1.61278206713728,2,"discreto"
"5337",-0.216018880805277,1.15033643176317,2,"discreto"
"5338",-0.620104073092462,1.01656797342449,2,"discreto"
"5339",-0.469075496008236,1.37524629617311,2,"discreto"
"5340",-0.326320529608896,1.21748259326542,2,"discreto"
"5341",-0.763886816258331,1.0500776991514,2,"discreto"
"5342",-0.728507091937739,1.02679203723436,2,"discreto"
"5343",-0.422907379259183,1.22861894702621,2,"discreto"
"5344",-0.460491511482289,1.31840972505079,2,"discreto"
"5345",-0.252080387089991,1.13033251425038,2,"discreto"
"5346",-0.457757096752563,2.0293815258338,2,"discreto"
"5347",-0.534374885625785,1.16435156379144,2,"discreto"
"5348",-0.577800058285302,1.12785082749748,2,"discreto"
"5349",-0.841176972171124,1.20164403015444,2,"discreto"
"5350",-0.935439131067274,1.3692143380964,2,"discreto"
"5351",-0.650216573671809,1.45737557938429,2,"discreto"
"5352",-0.349357988176401,1.03299911386183,2,"discreto"
"5353",-0.295225948084827,1.4149717778835,2,"discreto"
"5354",-0.237128338231737,1.16633012757807,2,"discreto"
"5355",-0.399630780615715,1.73639457553072,2,"discreto"
"5356",-0.266027020030541,1.24054787174032,2,"discreto"
"5357",-0.542923941776122,1.03822148633275,2,"discreto"
"5358",-0.215106189970548,1.85733043549196,2,"discreto"
"5359",-0.401378308887011,1.22550672914734,2,"discreto"
"5360",-0.871781039295803,1.22271511439297,2,"discreto"
"5361",-0.208927299678554,1.55870684095391,2,"discreto"
"5362",-0.327785392923669,1.25154324384105,2,"discreto"
"5363",-0.538363616908415,1.13211606501173,2,"discreto"
"5364",-0.293453393121685,1.56426969468662,2,"discreto"
"5365",-0.406901209822256,1.19355136121257,2,"discreto"
"5366",-0.491441419908129,1.40225982647286,2,"discreto"
"5367",-0.326257911801851,1.12365827093041,2,"discreto"
"5368",-0.220666601743444,1.07371715892328,2,"discreto"
"5369",-0.273745233296096,1.14044963731572,2,"discreto"
"5370",-0.652448735161078,1.23226849791461,2,"discreto"
"5371",-0.557390099855207,1.20230530778506,2,"discreto"
"5372",-0.256297810413786,1.1160250650864,2,"discreto"
"5373",-0.311681693726011,1.11533185823531,2,"discreto"
"5374",-0.290159921512345,1.11632181535418,2,"discreto"
"5375",-0.654627310924063,1.08635862522463,2,"discreto"
"5376",-0.294028155231927,1.0973955816298,2,"discreto"
"5377",-0.333694041148516,1.43136217588448,2,"discreto"
"5378",-0.731192741314454,1.24640766172755,2,"discreto"
"5379",-0.455651394037993,1.49136003898467,2,"discreto"
"5380",-0.379669929728449,1.18184227654366,2,"discreto"
"5381",-0.602900388093649,1.49968541853076,2,"discreto"
"5382",-0.395444683599154,1.33959190435938,2,"discreto"
"5383",-0.638145997336268,1.16960783370228,2,"discreto"
"5384",-0.545339190681866,1.18284953018419,2,"discreto"
"5385",-0.306863237166793,1.35856780927267,2,"discreto"
"5386",-0.502500127051102,1.88648863187852,2,"discreto"
"5387",-0.383437243823489,1.62324748920276,2,"discreto"
"5388",-0.627431109931218,1.1837429097741,2,"discreto"
"5389",-0.21319186581376,1.01506262009755,2,"discreto"
"5390",-0.481106171704901,1.31292776210691,2,"discreto"
"5391",-0.349104099939283,1.21825604672008,2,"discreto"
"5392",-0.361203632286684,1.17815311231193,2,"discreto"
"5393",-0.595430439796358,1.17123745662752,2,"discreto"
"5394",-0.332676459721645,1.32837812943785,2,"discreto"
"5395",-0.857951593549241,1.36548646971369,2,"discreto"
"5396",-0.420403032583107,1.37718325892517,2,"discreto"
"5397",-0.732474695110072,1.01772763766494,2,"discreto"
"5398",-0.285289121379696,1.09970169293631,2,"discreto"
"5399",-0.375740356000478,1.1637884335838,2,"discreto"
"5400",-0.281857677551237,1.06278965056205,2,"discreto"
"5401",-0.290444787536876,1.06594472437308,2,"discreto"
"5402",-0.248414106930765,1.13211606501173,2,"discreto"
"5403",-0.293035597859258,1.03103308968042,2,"discreto"
"5404",-0.824775669853858,1.31844133420689,2,"discreto"
"5405",-0.355995958698603,1.62453811125215,2,"discreto"
"5406",-0.370085022552067,1.46982038502949,2,"discreto"
"5407",-1.23068663433328,1.38620006723927,2,"discreto"
"5408",-0.472562617712336,1.18538001949923,2,"discreto"
"5409",-0.225436525984588,1.68123937183123,2,"discreto"
"5410",-0.20788594917683,1.38620006723927,2,"discreto"
"5411",-0.383260978722195,1.59659532400521,2,"discreto"
"5412",-0.480019023347795,1.24016371072456,2,"discreto"
"5413",-0.31422178740098,1.64097623649094,2,"discreto"
"5414",-0.470186167005601,1.37238438136835,2,"discreto"
"5415",-0.48514936042396,1.37209182898275,2,"discreto"
"5416",-0.307000137284058,1.42528803491231,2,"discreto"
"5417",-0.490440877786678,1.35458708479426,2,"discreto"
"5418",-0.550970322849981,1.08552021955884,2,"discreto"
"5419",-0.261234912553557,1.32905724450978,2,"discreto"
"5420",-0.36943660387247,1.05115135606411,2,"discreto"
"5421",-0.41807741906299,1.05384525747976,2,"discreto"
"5422",-0.266150561906836,1.03342260877593,2,"discreto"
"5423",-0.674067917914512,1.13537103835571,2,"discreto"
"5424",-0.415320596184634,1.29372932136876,2,"discreto"
"5425",-0.441075704502883,1.13742318604375,2,"discreto"
"5426",-0.556923944441843,1.33335418132945,2,"discreto"
"5427",-0.38275677053612,1.2619747910797,2,"discreto"
"5428",-0.461943530698492,1.16279062958371,2,"discreto"
"5429",-0.244890415558486,2.21748148364218,2,"discreto"
"5430",-0.216346293695335,1.78532785396728,2,"discreto"
"5431",-0.248551132887567,1.26006998978057,2,"discreto"
"5432",-0.346087928359955,1.02679203723436,2,"discreto"
"5433",-0.441285109137356,1.74818608717613,2,"discreto"
"5434",-0.313420710224797,1.21559845148156,2,"discreto"
"5435",-0.301270883108472,1.61579800981327,2,"discreto"
"5436",-0.497563218289667,1.45737557938429,2,"discreto"
"5437",-0.557431399548807,1.36875010074594,2,"discreto"
"5438",-0.29188638906215,1.34488178705612,2,"discreto"
"5439",-0.268053785821117,1.17757218755819,2,"discreto"
"5440",-0.352763697053133,1.45674387890928,2,"discreto"
"5441",-0.259741870794806,1.42881498969702,2,"discreto"
"5442",-0.22716894327209,1.1387168287024,2,"discreto"
"5443",-0.334370922874593,1.36797526735576,2,"discreto"
"5444",-0.583093155453137,1.19865575689666,2,"discreto"
"5445",-0.25717147639488,1.47315343285496,2,"discreto"
"5446",-0.462899856415573,1.26395728177046,2,"discreto"
"5447",-0.310174072281399,1.1829293709786,2,"discreto"
"5448",-0.27827867859998,1.19836632403023,2,"discreto"
"5449",-0.208589991582907,1.23992343741276,2,"discreto"
"5450",-0.617075354725269,1.13758299984501,2,"discreto"
"5451",-0.327586815762216,1.98226903346533,2,"discreto"
"5452",-0.45628307353693,1.05714171310625,2,"discreto"
"5453",-0.831263281978058,1.20605314416704,2,"discreto"
"5454",-0.532716200308819,1.66275598664684,2,"discreto"
"5455",-0.371161320245225,1.12025923126347,2,"discreto"
"5456",-0.573612787005769,1.10914323869258,2,"discreto"
"5457",-0.583135625908958,1.23299474223101,2,"discreto"
"5458",-0.456293138271586,1.06640577470125,2,"discreto"
"5459",-0.346431639715519,1.25594080241043,2,"discreto"
"5460",-0.452251660611071,1.24919697125158,2,"discreto"
"5461",-0.622617389066753,1.10550895807018,2,"discreto"
"5462",-0.449639800628142,1.38471020642995,2,"discreto"
"5463",-0.337968973779938,2.07917893893979,2,"discreto"
"5464",-0.661800358768343,1.38835805428811,2,"discreto"
"5465",-0.424133012333979,1.68349544963206,2,"discreto"
"5466",-0.624624161279794,1.54900154321576,2,"discreto"
"5467",-0.476967271642911,1.25918118107946,2,"discreto"
"5468",-0.683707372867825,1.13867728451844,2,"discreto"
"5469",-0.483374800264072,1.20951367243666,2,"discreto"
"5470",-0.522457360815774,1.24303666938238,2,"discreto"
"5471",-0.664527351152911,1.21370609990366,2,"discreto"
"5472",-0.223181910471601,1.08635862522463,2,"discreto"
"5473",-0.60879115341514,1.21387847299582,2,"discreto"
"5474",-0.44006512843604,1.75204650370576,2,"discreto"
"5475",-0.722443241194781,1.05859354062455,2,"discreto"
"5476",-0.206559787558768,1.14612676390793,2,"discreto"
"5477",-0.627924870540425,1.122214633036,2,"discreto"
"5478",-0.27224519584861,1.09060949766142,2,"discreto"
"5479",-0.420365446061666,1.09621336896122,2,"discreto"
"5480",-0.304496154098146,2.1492167278319,2,"discreto"
"5481",-0.609458608502828,1.04651096806007,2,"discreto"
"5482",-0.762643646555303,1.17332374086379,2,"discreto"
"5483",-0.62812775993203,1.02413254331418,2,"discreto"
"5484",-0.202116861688755,1.10036932412083,2,"discreto"
"5485",-0.740839347664727,1.12879790487976,2,"discreto"
"5486",-0.272320489967456,1.73037654851947,2,"discreto"
"5487",-0.409870990989516,1.13103129798923,2,"discreto"
"5488",-0.600881502406758,1.03624319158384,2,"discreto"
"5489",-0.322982787314568,1.30102855201086,2,"discreto"
"5490",-0.543789826284041,1.14893773812263,2,"discreto"
"5491",-0.53787404177242,1.38020971019713,2,"discreto"
"5492",-0.675431460040663,1.37566208749256,2,"discreto"
"5493",-0.388001917788602,1.14612676390793,2,"discreto"
"5494",-0.250454528915155,1.22743161336756,2,"discreto"
"5495",-0.57521881956527,1.06168933581082,2,"discreto"
"5496",-0.210840723315774,1.70328948810696,2,"discreto"
"5497",-0.326195164866574,1.31626850165697,2,"discreto"
"5498",-0.306044475059389,1.39938369675582,2,"discreto"
"5499",-0.362135620680536,1.32083692338456,2,"discreto"
"5500",-0.673365863426808,1.15254185839224,2,"discreto"
"5501",-0.324115318749229,1.38620006723927,2,"discreto"
"5502",-0.513368297564326,1.13857363439862,2,"discreto"
"5503",-0.311568624366003,1.81123776295954,2,"discreto"
"5504",-0.308880484694867,1.35218101769821,2,"discreto"
"5505",-0.572180219106928,1.27299985951194,2,"discreto"
"5506",-0.371053882351949,1.17062706439774,2,"discreto"
"5507",-2.30684835861485,1.34895205115095,2,"discreto"
"5508",-0.339946801790025,1.32633438919565,2,"discreto"
"5509",-0.490652048877252,1.05115135606411,2,"discreto"
"5510",-0.633614989802995,1.14784674239367,2,"discreto"
"5511",-0.30838583107835,1.45024749908924,2,"discreto"
"5512",-0.400197336206444,1.26012854364341,2,"discreto"
"5513",-1.41723388762082,1.09566617983895,2,"discreto"
"5514",-0.688242515010716,1.16435156379144,2,"discreto"
"5515",-0.271551424926491,1.11579411905597,2,"discreto"
"5516",-0.602617571304402,1.12548001684042,2,"discreto"
"5517",-0.261500969654336,1.44326138598054,2,"discreto"
"5518",-0.45954444999646,1.24797188158166,2,"discreto"
"5519",-0.376392168616273,1.06315262091331,2,"discreto"
"5520",-0.300453092490375,1.38020971019713,2,"discreto"
"5521",-0.459977660820577,1.02347996017111,2,"discreto"
"5522",-0.455618916646901,1.2253079220942,2,"discreto"
"5523",-0.353202267014138,1.30820712867246,2,"discreto"
"5524",-0.69114387557345,1.45229605949138,2,"discreto"
